slug,source_token,lookup_id,原配置来源token,精确查询已验证,候选字段
ollama-cloud/kimi-k2.6,models.dev/digitalocean,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k2.6,models.dev/ebcloud,Kimi-K2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/greenpt,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k2.6,models.dev/hyper,kimi-k2.6,否,是,"{""context_window"":262000,""input_modalities"":[""text"",""image""],""max_output_tokens"":26214,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k2.6,models.dev/llmgateway,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
ollama-cloud/kimi-k2.6,models.dev/moonshotai-cn,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/moonshotai,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/ollama-cloud,kimi-k2.6,是,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/opencode-go,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":65536,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/opencode,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":65536,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/privatemode-ai,kimi-k2.6,否,是,"{""context_window"":256000,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/requesty,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k2.6,models.dev/routing-run,kimi-k2.6,否,是,"{""context_window"":200000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":32000,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/scnet-token-plan,Kimi-K2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/unorouter,kimi-k2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.6,models.dev/wafer.ai,Kimi-K2.6,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":65536,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/aihubmix,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":32768,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/alibaba-token-plan-cn,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/alibaba-token-plan,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/azure,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/cline-pass,cline-pass/kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
ollama-cloud/kimi-k2.7-code,models.dev/cortecs,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""pdf""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/crof,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k2.7-code,models.dev/github-copilot,kimi-k2.7-code,否,是,"{""context_window"":256000,""input_modalities"":[""text"",""image""],""max_input_tokens"":224000,""max_output_tokens"":32000,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/greenpt,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k2.7-code,models.dev/hyper,kimi-k2.7-code,否,是,"{""context_window"":262000,""input_modalities"":[""text"",""image""],""max_output_tokens"":16000,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/jalapeno,Kimi-K2.7-Code,否,是,"{""context_window"":271360,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/llmgateway,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
ollama-cloud/kimi-k2.7-code,models.dev/moonshotai-cn,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/moonshotai,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/neuralwatt,kimi-k2.7-code,否,是,"{""context_window"":262128,""input_modalities"":[""text"",""image""],""max_output_tokens"":262128,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/ollama-cloud,kimi-k2.7-code,是,是,"{""context_window"":262144,""input_modalities"":[""text"",""image""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/opencode-go,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/opencode,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/requesty,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k2.7-code,models.dev/routing-run,kimi-k2.7-code,否,是,"{""context_window"":200000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":32000,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/scnet-token-plan,Kimi-K2.7-Code,否,是,"{""context_window"":262144,""input_modalities"":[""text""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k2.7-code,models.dev/volcengine-coding-plan,kimi-k2.7-code,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k3,models.dev/aihubmix,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/cline-pass,cline-pass/kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
ollama-cloud/kimi-k3,models.dev/coralbricks,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k3,models.dev/cortecs,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":1048576,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/crof,kimi-k3,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/digitalocean,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/empiriolabs,kimi-k3,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/github-copilot,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/greenpt,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
ollama-cloud/kimi-k3,models.dev/hyper,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":16000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/jalapeno,Kimi-K3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k3,models.dev/kenari,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/llmgateway,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/moonshotai-cn,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/moonshotai,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/neon,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":65536,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""minimal""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/neuralwatt,kimi-k3,否,是,"{""context_window"":1048560,""input_modalities"":[""text"",""image""],""max_output_tokens"":1048560,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/ollama-cloud,kimi-k3,是,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/opencode-go,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/opencode,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/requesty,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":262144,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/scnet-token-plan,Kimi-K3,否,是,"{""context_window"":1048576,""input_modalities"":[""text""],""max_output_tokens"":131072,""output_modalities"":[""text""]}"
ollama-cloud/kimi-k3,models.dev/sensenova,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image""],""max_output_tokens"":65536,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/tinfoil,kimi-k3,否,是,"{""context_window"":262144,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
ollama-cloud/kimi-k3,models.dev/vancine,kimi-k3,否,是,"{""context_window"":1048576,""input_modalities"":[""text"",""image"",""video""],""max_output_tokens"":131072,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""high""},{""effort"":""max""}]}"
